A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,policy
3133861807.075555,0,1.9327908987780527,4969846.629759719,0,0.004583454756182241,9485856.851895373,0,0.016412376299604535,4361031.752699897,0,0.0022545731551377257,341640837.4514507,0,0.2875467678760023,0.0,0.0,policy 0
0.0,0,0.0,35311510.602295056,0,0.04417614579801045,704828923.612968,0,1.58230027087431,71247743.63638225,0,0.04019338009328602,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,89877163.77652584,0,0.09055920038728324,45830758.38046979,0,0.08771218179678457,23109047.300750434,0,0.01234105261989809,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,24775669.44406954,0,0.02549954720571864,39808981.52866444,0,0.07696726590158137,5642654.957678544,0,0.0032112505495699986,0.0,0,0.0,0.0,0.0,policy 0
191513769.04391742,0,0.11054948130777943,1064734769.7191226,0,0.7456653304143368,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,14686132.359681118,0,0.01423189734583723,1765900469.1700697,0,2.931929896469482,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1546673027.4286053,0,1.2539146257475373,0.0,0,0.0,1677095111.3260996,0,3.3591759054723407,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
17230506.758694053,0,0.012598231775933943,26086173.99542392,0,0.02552979339010182,2091126594.477389,0,3.5228144821927563,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
289881298.4570168,0,0.2161921503430673,0.0,0,0.0,2010488129.259057,0,3.584342520096857,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,849793360.8645499,0,0.8558396521227802,878145643.0202229,0,1.6817303276150937,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
49930672.73284657,0,0.03080781633274869,109599421.08239034,0,0.08840120527770574,21039078.595644705,0,0.03280538475923361,41644069.699069664,0,0.01669613161981653,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,688259214.8489833,0,0.8720714939820517,1202183119.565596,0,2.8960502709883684,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1861099773.4292805,0,1.246123289436654,0.0,0,0.0,2060020894.2071142,0,3.4416491086383862,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2644659615.5487647,0,1.9491201217186631,83021467.74537188,0,0.08671186597339428,933376973.3554488,0,1.7792638250561768,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
323623689.21923983,0,0.2139196816004313,99477674.41549957,0,0.08748363794435131,1448602758.6567929,0,2.3239149727493618,5465688.952953933,0,0.002301332034093887,0.0,0,0.0,0.0,0.0,policy 0
112931293.20219524,0,0.06558487193481818,1252224336.4361281,0,0.8612858933431677,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
103540511.89737345,0,0.06554127387811999,8609713.629640767,0,0.007461929922701451,1364431285.5039818,0,2.0574549935940847,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
15324432.84883293,0,0.013320190576386504,22406133.493309624,0,0.026186562332565617,49899023.53949561,0,0.10790861694990955,6226894.879840439,0,0.003964416761556898,47339275.24395071,0,0.05175870647781943,0.0,0.0,policy 0
3443489629.014043,0,1.9390046652204314,105440453.88581994,0,0.08255142074858383,0.0,0,0.0,65697319.290456906,0,0.023974510900836427,92312700.52197835,0,0.0684437761587825,0.0,0.0,policy 0
0.0,0,0.0,22592247.264582973,0,0.0265999521901964,74040555.67576152,0,0.1606427885844316,0.0,0,0.0,39185840.98134874,0,0.04287025822015385,0.0,0.0,policy 0
2687410439.8023415,0,1.9325913683211193,33964627.04486439,0,0.031952755010355306,305029459.2341366,0,0.5494964352293797,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1925570420.16049,0,1.2672815742616366,18283509.249106523,0,0.016250881512000798,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,23673474.960354015,0,0.025901378578298523,1881839548.8803108,0,3.518195027689028,0.0,0,0.0,131033713.00203364,0,0.13085221736352187,0.0,0.0,policy 0
174287020.2523859,0,0.10591886065620607,19172331.322347246,0,0.01588541222682599,95848941.65065476,0,0.1480536748190653,3806638.5613012146,0,0.0017431413946336198,0.0,0,0.0,0.0,0.0,policy 0
31542981.814216807,0,0.025557717401750273,151158134.80840534,0,0.15648771461225092,1890141732.2804103,0,3.539904322927429,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2661947229.9227066,0,1.9556809739858991,829892456.8010585,0,0.7520287704384063,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2645056834.938823,0,1.9494877255252705,687691108.3216962,0,0.6312255633924482,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
106878299.67874828,0,0.06802820284889087,224901674.00600326,0,0.1832898451886648,2404320070.2899523,0,3.563210878417365,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
23718084.081405684,0,0.012927887978762095,35399966.31113817,0,0.025924753156727164,24528858.97371328,0,0.03374352192588112,65883346.514264375,0,0.02366615814038174,29510728.564537764,0,0.020129667698892136,0.0,0.0,policy 0
11888462.4017044,0,0.01285807824284512,679808905.4984082,0,0.8560514114383471,30209145.343982972,0,0.07667247507808082,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2789612733.6731873,0,1.9390046652204314,41529458.535414554,0,0.04091422306078078,732432772.8675389,0,1.3222391894762349,14565535.89539669,0,0.006718606545659085,9360636.30248332,0,0.008741777379134928,0.0,0.0,policy 0
2142181344.187575,0,1.9463660242003442,0.0,0,0.0,115684083.68041337,0,0.2682403010385868,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3116095116.8974648,0,1.9190001252199655,24590714.05232853,0,0.020570133153767118,0.0,0,0.0,0.0,0,0.0,152405139.51995882,0,0.12015529734563091,0.0,0.0,policy 0
93706061.63203856,0,0.09243725392564442,3373146.5536403535,0,0.004570026823932134,319329580.57583255,0,0.7803652546750638,25574694.405232713,0,0.016168911009795492,224444408.95378292,0,0.2740903477223761,0.0,0.0,policy 0
283589198.37965554,0,0.2105649793891693,244975602.5082121,0,0.234201518602536,0.0,0,0.0,72994746.91211733,0,0.03349648504368079,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,655635272.4855474,0,0.7298033586843364,0.0,0,0.0,0.0,0,0.0,20769623.627443463,0,0.02298012669061404,0.0,0.0,policy 0
3260745208.186346,0,1.911646495027618,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,30953601.810965583,0,0.0237960820209481,0.0,0.0,policy 0
0.0,0,0.0,978325959.3288219,0,0.8667509019118322,150035041.76460928,0,0.2647729639719489,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2979723570.7528505,0,1.9256580335134672,0.0,0,0.0,76275961.03220744,0,0.12569804472004528,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2483469596.009124,0,1.934573987921389,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1966520163.7426615,0,1.9102466964398543,27482668.023523934,0,0.036397874461145216,0.0,0,0.0,0.0,0,0.0,62442663.13322709,0,0.0804594239631704,0.0,0.0,policy 0
2622623878.449627,0,1.9287137536530445,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,25080765.05335676,0,0.024190249319554255,0.0,0.0,policy 0
2794286002.3818803,0,1.9430906775109684,251560749.70748806,0,0.21961905952455615,0.0,0,0.0,6859715.749585111,0,0.0030920150740236297,0.0,0,0.0,0.0,0.0,policy 0
35859437.94972606,0,0.03282825694915511,256431961.2800717,0,0.2930206320438209,237712983.25181204,0,0.5208700606550979,0.0,0,0.0,908228212.5036515,0,0.9589606095705634,0.0,0.0,policy 0
113812011.38636187,0,0.0661868532291427,116407221.16610622,0,0.08875718325602809,50145826.449121326,0,0.07315606722520895,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1979294225.827289,0,1.9258972083632966,12490638.887192164,0,0.014870684571773311,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,10527762.302384157,0,0.01247812991619708,42738372.921641424,0,0.09361145405775545,99572964.89923331,0,0.05403430823603472,51681436.174718365,0,0.05417403188197499,0.0,0.0,policy 0
18586074.499506883,0,0.013430009006549039,410844874.58929175,0,0.3638454574237195,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
19409493.79386196,0,0.013365923935100655,101005717.19377905,0,0.09017131843923626,9352305.518428981,0,0.01600329183589591,119308808.58678007,0,0.04943240342921621,95104688.79590452,0,0.07893991686084711,0.0,0.0,policy 0
2940792113.360448,0,1.943518463615994,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
78277517.08981174,0,0.06688727945754831,126506522.39653586,0,0.1398490450985701,242269211.17858434,0,0.5068691178878395,0.0,0,0.0,391192152.75049186,0,0.4094386792764517,0.0,0.0,policy 0
83914559.7388326,0,0.06788333785632462,84722936.93495405,0,0.09028197593157522,392294636.8073056,0,0.7745032015974831,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
292837841.2874748,0,0.2141678051228567,89827487.93807459,0,0.08728869738445061,21903918.79503826,0,0.04100630591525309,73379351.25744621,0,0.03488160365274623,0.0,0,0.0,0.0,0.0,policy 0
3439367522.438233,0,1.9360849969549296,0.0,0,0.0,53197463.73888518,0,0.078690673634163,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,27145300.127444364,0,0.026487380810940157,823706576.5151929,0,1.4187947836713728,11367141.086583067,0,0.005125231918416425,66551100.119497955,0,0.057663047521445805,0.0,0.0,policy 0
3027430280.103166,0,1.964484240565683,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
23996153.60298854,0,0.025876572898016842,575772943.103815,0,0.7371118270419955,84599544.79118484,0,0.2155843472500809,67633986.64509301,0,0.03397026144919958,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,1162274017.0745883,0,0.8768016027069616,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2205886544.5938854,0,1.58750285744433,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
309219681.184967,0,0.21442635173197355,94272239.0509832,0,0.08639393874936244,918940.9245668964,0,0.0016446177613100759,29036807.535034936,0,0.013222380322953186,0.0,0,0.0,0.0,0.0,policy 0
1294880034.7473094,0,0.954193115373479,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
843991400.2681245,0,0.5128096479706493,28082204.244856954,0,0.02347795588729449,2293006036.536621,0,3.39218723633015,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,80306135.44374642,0,0.09088533946274788,7486152.671092265,0,0.0163136120705061,80462981.82815321,0,0.0442003719723544,0.0,0,0.0,0.0,0.0,policy 0
3089678903.1292295,0,1.8985066631514629,45488112.86476001,0,0.03904685503707979,0.0,0,0.0,22035435.97373897,0,0.009430166194531136,0.0,0,0.0,0.0,0.0,policy 0
2086225357.9647436,0,1.6359065556687822,0.0,0,0.0,1418628790.6593332,0,2.7849931452011463,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
38105529.27409025,0,0.03284301794616767,79975682.42872308,0,0.09015134796980498,0.0,0,0.0,51794287.70589073,0,0.028193288122238827,0.0,0,0.0,0.0,0.0,policy 0
37660739.417019896,0,0.03239700774844202,79736349.35260692,0,0.08961974912257797,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,25552193.152499847,0,0.026135516287080263,174643078.10113865,0,0.3257246901420748,21906473.083196584,0,0.011245049192043659,856571531.2560003,0,0.7737683258036481,0.0,0.0,policy 0
139908256.77076617,0,0.10477075249720917,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,391224464.8728488,0,0.3689793463274341,0.0,0.0,policy 0
170625817.21797752,0,0.10677795298344275,188866638.292756,0,0.1526240554112307,54559132.24639623,0,0.08515083627737692,1168419.9048722577,0,0.00047310236248910393,0.0,0,0.0,0.0,0.0,policy 0
82048791.7661014,0,0.0661159830598389,40276508.61621997,0,0.0431543363215296,390864086.25242305,0,0.7711189444302305,0.0,0,0.0,469822603.91852236,0,0.46021799456665985,0.0,0.0,policy 0
0.0,0,0.0,673883208.7843319,0,0.5330673661246424,139347137.99943134,0,0.21617912940385128,3942036.5146522685,0,0.0015498192568697982,0.0,0,0.0,0.0,0.0,policy 0
2743276558.7052574,0,1.8985066631514629,85933177.76270284,0,0.08329343479585238,0.0,0,0.0,994727.6443919325,0,0.000486924601724729,0.0,0,0.0,0.0,0.0,policy 0
3079432256.2651005,0,1.890557254807845,766519423.3902379,0,0.5952142737287448,18316287.132665824,0,0.03025277876646268,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3005161044.2788954,0,1.9463660242003442,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,108004189.66180041,0,0.09076488452399754,0.0,0,0.0,71519474.44216311,0,0.029241203829036708,1414678596.6230495,0,1.0580157163828767,0.0,0.0,policy 0
3147240141.411009,0,1.943176592691182,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3124981268.498841,0,1.9258972083632966,0.0,0,0.0,947288.7950515596,0,0.0015945225054447086,22140948.225594275,0,0.00952272743860527,302652147.37553084,0,0.24207354299180905,0.0,0.0,policy 0
2687863247.527766,0,1.9330012434817812,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3016843760.2493,0,1.9558713997393147,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,8527140.062864963,0,0.007645408748308197,0.0,0.0,policy 0
3880675291.130729,0,1.8952335743631021,0.0,0,0.0,88059386.14967191,0,0.11259089271779729,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1383533154.1859808,0,1.035019734229766,278911534.1461797,0,0.27689587945192196,1539150541.6546204,0,2.875072024390545,70367571.38719825,0,0.028617718925957658,0.0,0,0.0,0.0,0.0,policy 0
1958109615.7400203,0,1.2672815742616366,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,84563836.2243754,0,0.08994814265697446,7938487.369614862,0,0.016364015540410504,16633519.198421326,0,0.009048142528218102,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,909258991.2347289,0,0.8647186133023971,0.0,0,0.0,831470.3288112398,0,0.0004181410429452835,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,854897766.1557196,0,0.8635762961413194,1643727505.7156718,0,3.131235184139065,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
30183979.178191684,0,0.02427532974351556,132298853.34359205,0,0.13617474401860616,558706010.2685714,0,1.0781260357520486,5177429.090595823,0,0.002651301491208881,0.0,0,0.0,0.0,0.0,policy 0
3123914424.9350996,0,1.9250691090690826,0.0,0,0.0,187626574.19970626,0,0.3104841091232239,13680898.998439569,0,0.005844519190876346,245731063.42630985,0,0.20015759887846402,0.0,0.0,policy 0
3006007334.4076147,0,1.9470551059809231,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3439099238.5086856,0,1.93589496824463,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,48625780.740576014,0,0.04417217764119882,91570646.73534933,0,0.1560419000532125,120169171.45344643,0,0.050615148868213944,0.0,0,0.0,0.0,0.0,policy 0
1797596000.268503,0,1.643605581744413,3386814.6150439912,0,0.004605393087931595,130440082.90181464,0,0.32174248035397457,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3398853837.377641,0,1.9073975067876399,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3310537922.7018023,0,1.9114506096355084,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
17915170.594171867,0,0.01318013992714532,1007188325.7623684,0,0.8617385609778562,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,624705153.3798764,0,0.7491543226594972,6248062.89277439,0,0.015510668467861572,0.0,0,0.0,103248055.04639523,0,0.1273349432058551,0.0,0.0,policy 0
2684227237.2883067,0,1.9297100393284758,0.0,0,0.0,44001721.36646171,0,0.08545372632590123,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3359423271.4900236,0,1.9470551059809231,813362734.2604699,0,0.5730573242660624,34336382.971417576,0,0.04885212232371604,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2928134829.990211,0,1.9330012434817812,915918483.7427642,0,0.7451995444936688,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1930783080.56743,0,1.1530991509990434,66854025.475783214,0,0.05400959884684589,0.0,0,0.0,0.0,0,0.0,395533179.08270276,0,0.3032863782771239,0.0,0.0,policy 0
2822169184.783858,0,1.6464662454393593,82357235.92917258,0,0.06378088735600511,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
13160131.118509708,0,0.0133264461332749,68589570.52990954,0,0.08998825457319581,130881737.78047533,0,0.3237326400463121,13975935.260956582,0,0.009351249515443222,97391136.48366028,0,0.12158461063036505,0.0,0.0,policy 0
3463917424.9397435,0,1.953470655894769,0.0,0,0.0,9749601.62026588,0,0.014682770381154267,6472710.662700155,0,0.0025247160986948715,0.0,0,0.0,0.0,0.0,policy 0
74406500.33483176,0,0.06764832516989498,75141800.80960758,0,0.08980007689485099,774474060.195551,0,1.6869925523247469,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
427641039.4917353,0,0.3604355554098479,92551338.73695989,0,0.10471478132431346,0.0,0,0.0,0.0,0,0.0,546761086.5222256,0,0.5831354971893485,0.0,0.0,policy 0
3473113222.3629513,0,1.9599799099168915,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
60143696.023920685,0,0.03724733055822711,993407501.0958271,0,0.7339284575975076,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
38651422.80329854,0,0.02648436512730981,48817416.53824198,0,0.04450924660473168,34355012.776431605,0,0.0586693424536096,175342961.11518806,0,0.07084921920904978,0.0,0,0.0,0.0,0.0,policy 0
16136114.595569454,0,0.01318013992714532,359367471.2335347,0,0.35914481272326504,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2664987566.6137714,0,1.9584838878609032,75077689.18502614,0,0.07397355622794213,0.0,0,0.0,0.0,0,0.0,85533935.95758632,0,0.08294591625259987,0.0,0.0,policy 0
3109580734.1931767,0,1.9139451932131595,97386158.78223318,0,0.08411733586065054,1780095145.8244305,0,2.7577893339744506,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2848293360.411881,0,1.9459186458483457,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,115101785.41215648,0,0.10473914918411245,0.0,0.0,policy 0
2010590099.4894855,0,1.2605539283293368,26364107.894875802,0,0.022790720905875687,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3437460987.2373834,0,1.934734563567728,101440330.35820675,0,0.0779666558989585,0.0,0,0.0,125928386.8932331,0,0.035144088875279894,0.0,0,0.0,0.0,0.0,policy 0
16603136.251691833,0,0.0133264461332749,86534243.06323142,0,0.08998825457319581,44684917.00435585,0,0.087893896210966,36647097.325142235,0,0.018543331324137158,0.0,0,0.0,0.0,0.0,policy 0
2839706247.8790483,0,1.9385441314500587,4338358.157888895,0,0.004283085923530685,403157145.1213591,0,0.7211130156560459,4189295.8726513814,0,0.0019123207764266807,532303.6768835144,0,0.00048085415621829477,0.0,0.0,policy 0
2382881605.030604,0,1.8944583644703272,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1974395582.497964,0,1.1632954292044015,1111830056.1318893,0,0.8188176587175724,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
18811978.78786986,0,0.013618115516918654,96570923.05934769,0,0.09063378414156667,31858802.33090865,0,0.056209643768222774,0.0,0,0.0,31123938.906057984,0,0.027498623179370955,0.0,0.0,policy 0
2641201782.1730423,0,1.9459186458483457,22140638.22902515,0,0.0228754103055096,662143726.2098047,0,1.2380300846163332,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2473759233.6711817,0,1.9250550430448519,241252514.69898868,0,0.24476908090629027,6554160.342005486,0,0.013200096982075492,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2996141519.334211,0,1.8985066631514629,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,121112975.56892017,0,0.10250606026281632,0.0,0.0,policy 0
612407936.9154317,0,0.4167407560454591,0.0,0,0.0,0.0,0,0.0,161621117.32596004,0,0.06713034092451688,0.0,0,0.0,0.0,0.0,policy 0
2097392607.9590006,0,1.8952335743631021,0.0,0,0.0,0.0,0,0.0,9227670.858015407,0,0.00513535738021772,56664600.108716734,0,0.064935092369523,0.0,0.0,policy 0
66759142.16286726,0,0.06637829883575039,734421892.1103832,0,0.8643044363348099,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
19723081.736635834,0,0.013614930093834621,48877081.39068956,0,0.04461419135001826,64202311.012301415,0,0.10944632411026109,0.0,0,0.0,1409824534.6431417,0,1.1341264074562663,0.0,0.0,policy 0
1113722733.5418787,0,0.7960522922735899,4421270.159019514,0,0.00460053638102735,1974912005.7182612,0,3.488585280172841,3253328.1580290003,0,0.0015033367180529438,0.0,0,0.0,0.0,0.0,policy 0
3133604778.3600483,0,1.9325913683211193,505129.67757292057,0,0.00045861569981438884,28512082.010840006,0,0.048242203931100014,23978166.447074704,0,0.010653567241642146,0.0,0,0.0,0.0,0.0,policy 0
34991495.3734144,0,0.02553290261326264,640894192.1572213,0,0.5636887636842055,2033771335.0378108,0,3.3734933684530346,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,45206066.20554321,0,0.04375107596343434,8811598.540922003,0,0.01624589125574336,40368556.16325654,0,0.01903657792548406,0.0,0,0.0,0.0,0.0,policy 0
83127723.35016282,0,0.06683632178475238,134462321.48162782,0,0.13988161430940865,720595618.2991883,0,1.3978057705018023,144783521.9572283,0,0.06415815510035186,0.0,0,0.0,0.0,0.0,policy 0
2951383928.777912,0,1.9025995458320157,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,148199375.2149616,0,0.12975870565754477,849503342.4054449,0,1.3810964237537662,14793108.528530246,0,0.006047416550659993,0.0,0,0.0,0.0,0.0,policy 0
59387525.892163746,0,0.03792173546059445,51661275.22479299,0,0.0439072108337144,82590158.18356386,0,0.13214298462514748,180920342.0646109,0,0.06806626382365145,365130540.6625217,0,0.26526483566034265,0.0,0.0,policy 0
1106557169.4774113,0,0.6446081872733912,0.0,0,0.0,196138449.7128683,0,0.2901563492131091,1141851.298820541,0,0.00044075870765169996,0.0,0,0.0,0.0,0.0,policy 0
2267738368.0594263,0,1.9243113581925377,0.0,0,0.0,1561544204.8863893,0,3.310785962052243,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2470836366.6377897,0,1.9221900909963647,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2962505581.368413,0,1.911646495027618,33133855.24218638,0,0.02862185826527117,0.0,0,0.0,13317109.752939235,0,0.005333411714396746,67367116.21867451,0,0.055387238704737954,0.0,0.0,policy 0
32400380.39794705,0,0.02648436512730981,125302441.46676585,0,0.13162916741150013,0.0,0,0.0,144255764.79684258,0,0.06838831282840693,0.0,0,0.0,0.0,0.0,policy 0
2648244904.0485587,0,1.9524382203729673,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1071611690.7511023,0,0.9276070545170358,758923375.6346169,0,0.8209812711513866,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
84653318.64558455,0,0.06677494024058324,154010035.10765308,0,0.15620462986236192,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
0.0,0,0.0,257468439.6155527,0,0.29484285188914217,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
367298179.67860425,0,0.3500185821479401,3209191.8240047274,0,0.0041457921002930765,6179753.837271636,0,0.015202858149326261,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2135612032.696875,0,1.2678564866678932,4818096.075487211,0,0.003924938413321053,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
72470341.75182822,0,0.06764175140980205,34958072.44549987,0,0.04332004283485384,1641852623.7391324,0,3.5783790029455878,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
1565050292.1360478,0,1.174475999859737,0.0,0,0.0,0.0,0,0.0,4973156.706764125,0,0.0025383625200374846,0.0,0,0.0,0.0,0.0,policy 0
2728408759.413684,0,1.8855141211282576,40881218.65066591,0,0.0398198228982643,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
28367824.19074525,0,0.024238654259741938,549297787.8018892,0,0.5629554801767449,370222916.57960856,0,0.7430916436042145,3188939.903390145,0,0.001654474481743274,0.0,0,0.0,0.0,0.0,policy 0
2504577304.3664694,0,1.9552621903406038,0.0,0,0.0,16442811.964544678,0,0.03235992650680448,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2652552106.9053655,0,1.9564244978443168,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
12461768.09648059,0,0.013576821939931573,453498943.8581451,0,0.5900108612768282,1393514145.2757888,0,3.4292797336335648,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2111775074.597305,0,1.911646495027618,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
2322649788.146871,0,1.9186043508315176,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
3135563957.431739,0,1.9341122854481216,98333591.65972242,0,0.0854713062538088,340593703.934259,0,0.5594650278061061,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
13451231.626993801,0,0.012662715652916115,7467118.061486673,0,0.009538389686378209,1618816137.4693503,0,3.501552122142934,0.0,0,0.0,0.0,0,0.0,0.0,0.0,policy 0
