A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.1_RfR Total Costs,A.1_Expected Evacuation Costs,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_RfR Total Costs,A.2_Expected Evacuation Costs,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_RfR Total Costs,A.3_Expected Evacuation Costs,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.4_RfR Total Costs,A.4_Expected Evacuation Costs,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,A.5_RfR Total Costs,A.5_Expected Evacuation Costs,policy
2839290702.6324987,0,1.9322754173394372,0,0,93159208.96988785,0,0.08565967588133017,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2819044537.788789,0,1.958802313927185,0,0,319377548.09337497,0,0.2751157264439229,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2794841038.9859056,0,1.9376593445424843,0,0,94692589.62857276,0,0.0899863650030403,0,0,1311119140.9196925,0,2.280890834170485,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1471345047.2854164,0,0.8015945179437534,0,0,8206139.09023286,0,0.006057087775193639,0,0,219727062.5889199,0,0.30572169774610014,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2518318072.190129,0,1.9627966028022574,0,0,0.0,0,0.0,0,0,298216155.8058272,0,0.6010835536317821,0,0,204087.97441855771,0,0.00010094436890347643,0,0,0.0,0,0.0,0,0,policy 0
2136212569.4001846,0,1.9336360776638015,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,26539780.504943985,0,0.032006043955870124,0,0,policy 0
3649593334.1542807,0,1.9328233684197338,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
22627444.169769913,0,0.018021887111822073,0,0,943798366.4662435,0,0.8832494480138,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
161740396.10020208,0,0.1465851686307838,0,0,237612405.6040393,0,0.27523919917546313,0,0,16958074.481760934,0,0.0388649707242336,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
24936583.969751023,0,0.01783554054642915,0,0,159150853.4112748,0,0.1455657676184391,0,0,2162472223.670247,0,3.569984646852687,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,11031839.432039129,0,0.011527075187335863,0,0,2007561613.5308423,0,3.5562776370248503,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2330099984.974266,0,1.920461783382827,0,0,1144747.818246534,0,0.001278669577100623,0,0,0.0,0,0.0,0,0,1429008.0646142473,0,0.0007957044637041861,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,278018243.87552655,0,0.20582655941820396,0,0,0.0,0,0.0,0,0,1989832.3252734458,0,0.0007433162620503785,0,0,0.0,0,0.0,0,0,policy 0
3012113352.3053145,0,1.9461019171637113,0,0,29629587.553618073,0,0.02703044758426632,0,0,0.0,0,0.0,0,0,40310023.938226715,0,0.01766716616259611,0,0,73919944.79548351,0,0.06342774941057433,0,0,policy 0
22793934.916462563,0,0.01745643194725545,0,0,123678977.90494981,0,0.12184457253532247,0,0,0.0,0,0.0,0,0,54159337.08800334,0,0.02614528008822242,0,0,0.0,0,0.0,0,0,policy 0
2664141718.3721886,0,1.9056538493169408,0,0,15988240.702938505,0,0.01609646972788283,0,0,260169118.01766175,0,0.4897590987470978,0,0,1285673.8171999506,0,0.0006415814915890696,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,11258207.464888232,0,0.011577948530898713,0,0,369432616.5044297,0,0.6804498172256506,0,0,0.0,0,0.0,0,0,569656373.444642,0,0.5203423924728696,0,0,policy 0
2473472547.3543344,0,1.9188769614880519,0,0,0.0,0,0.0,0,0,1357590481.067152,0,2.6106996894750294,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
121347782.88492274,0,0.07432394857905822,0,0,77464850.57035285,0,0.06279210421566647,0,0,16923031.14739978,0,0.026265101001995816,0,0,109213524.35567376,0,0.04238803060824741,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,25792573.419898704,0,0.029669294709403098,0,0,521044181.03234494,0,1.0811939788459712,0,0,121273386.63902476,0,0.057308481560873134,0,0,0.0,0,0.0,0,0,policy 0
191316283.93200386,0,0.1509460480333788,0,0,549428719.6672984,0,0.5381904396666561,0,0,1277477590.96389,0,2.3941149846521403,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2695096882.6171117,0,1.9336360776638015,0,0,0.0,0,0.0,0,0,111311341.58023308,0,0.212895103620923,0,0,8850813.4039288,0,0.004309360621174348,0,0,0.0,0,0.0,0,0,policy 0
62230932.815763846,0,0.04467538860631452,0,0,65830567.90516649,0,0.06240921249943487,0,0,13352051.850021506,0,0.024414107010933578,0,0,70102366.71925987,0,0.0319367358886727,0,0,0.0,0,0.0,0,0,policy 0
23759564.12036284,0,0.01794123919250525,0,0,880339545.5348232,0,0.7873104782329008,0,0,1484705268.076578,0,2.5367880407917367,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2370794262.770523,0,1.9627966028022574,0,0,0.0,0,0.0,0,0,2521484.958717604,0,0.005831816625811776,0,0,4051672.7838509944,0,0.002737183420502748,0,0,146590787.03278273,0,0.1667646993777021,0,0,policy 0
485339925.997427,0,0.3940293973526958,0,0,0.0,0,0.0,0,0,1231403798.3958964,0,2.4687989922449223,0,0,73000897.7370162,0,0.03297198287497561,0,0,0.0,0,0.0,0,0,policy 0
67796430.95993277,0,0.04561830893223017,0,0,296190681.9603203,0,0.25220412845524753,0,0,302494135.9228428,0,0.4952155880674284,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
511588029.8371897,0,0.3919901043142085,0,0,35159001.213157006,0,0.03589601037468554,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
672208422.030025,0,0.408069542976014,0,0,20017944.867964335,0,0.016343729780993573,0,0,0.0,0,0.0,0,0,81634303.55372123,0,0.03262665420793214,0,0,1286777105.8508914,0,0.9669058907912795,0,0,policy 0
70008006.59514925,0,0.047374422221547544,0,0,71267169.22334124,0,0.06382572607328184,0,0,3362236.174257096,0,0.005770354997363896,0,0,5288487.860874197,0,0.002614943410068519,0,0,11937666.971268747,0,0.010377844387757696,0,0,policy 0
1075648847.10635,0,0.6268541414068148,0,0,65597427.827661514,0,0.05066398122909407,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,360676183.66866744,0,0.357090679732448,0,0,97428563.6257194,0,0.18878099748890745,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,488344700.64137477,0,0.4358845192599516,0,0,0.0,0,0.0,0,0,78327097.35648441,0,0.03206958225793504,0,0,0.0,0,0.0,0,0,policy 0
1271298666.402421,0,1.069767382183876,0,0,0.0,0,0.0,0,0,1628505601.590588,0,3.3704778791236203,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,439196331.85436463,0,0.48714565315960484,0,0,37203992.581349194,0,0.08202191395888454,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
753279140.6708273,0,0.5173289801542141,0,0,542584715.0342503,0,0.4756060303776283,0,0,0.0,0,0.0,0,0,129828504.91255575,0,0.047091862992266614,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,5689681.927961979,0,0.006686631269484182,0,0,49544516.817810446,0,0.10765627616158,0,0,77771885.79723749,0,0.04219102844797777,0,0,0.0,0,0.0,0,0,policy 0
1529386741.577118,0,1.0592690492221366,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,109474323.74072902,0,0.04104151097208762,0,0,0.0,0,0.0,0,0,policy 0
2373658058.898103,0,1.965775167419975,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2874865442.9006624,0,1.9627966028022574,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
62105114.57380987,0,0.04732623920319047,0,0,865737853.4949689,0,0.7885421524550259,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2160776641.8866754,0,1.9616627764822416,0,0,284725943.8827566,0,0.3452316648418111,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
83910897.29295973,0,0.05898447621625284,0,0,67545266.68287092,0,0.06305859398415037,0,0,13637209.266952991,0,0.024442318980345292,0,0,47660482.59286853,0,0.021720692703773383,0,0,0.0,0,0.0,0,0,policy 0
145887897.31874287,0,0.09715196364602624,0,0,0.0,0,0.0,0,0,37901322.70455088,0,0.06477577561942843,0,0,82760820.92161569,0,0.03600582442492882,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,8437599.786468444,0,0.006823760639109148,0,0,315638805.57719827,0,0.45704981372890985,0,0,83169136.33995682,0,0.03113000512278105,0,0,0.0,0,0.0,0,0,policy 0
1127788593.2567296,0,0.8044677269158635,0,0,50608944.62712476,0,0.04732435095964822,0,0,2764390.709316289,0,0.0050848695389668335,0,0,136789333.3899004,0,0.054756958260882546,0,0,0.0,0,0.0,0,0,policy 0
1979948622.99211,0,1.3895530597651486,0,0,520032218.3020908,0,0.46304778109744144,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,7033002.138285415,0,0.006805464298949099,0,0,215466700.00357434,0,0.37495869225912615,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
200831353.29199585,0,0.1493292088337674,0,0,678559470.1669588,0,0.6209362246796264,0,0,1939972306.2043276,0,3.3716122494336425,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,77453212.69868137,0,0.06277342732470605,0,0,581945137.1494365,0,0.8728396190524865,0,0,171670984.85719183,0,0.05907944791316719,0,0,0.0,0,0.0,0,0,policy 0
2992407001.7154236,0,1.678634666503637,0,0,0.0,0,0.0,0,0,340078933.5766592,0,0.5065559902104426,0,0,9743958.081187112,0,0.00382128461218153,0,0,58283061.071329504,0,0.044033377942130206,0,0,policy 0
2777981966.338455,0,1.9229329999993299,0,0,1521555.8485205695,0,0.0015249647725598023,0,0,2964303.91548358,0,0.005698003733825306,0,0,1651589.8846969868,0,0.0009112303121590139,0,0,32784805.55872669,0,0.03164547226931319,0,0,policy 0
0.0,0,0.0,0,0,174753661.38279602,0,0.12129623215113519,0,0,730165141.6439799,0,0.9508404012627741,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2335933935.9395847,0,1.926529391349009,0,0,1285799.7453356406,0,0.0015444439776520248,0,0,1621817905.2892041,0,3.3494125817134086,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2373435284.7367735,0,1.9655434577014101,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,76078714.07051703,0,0.06403590717273089,0,0,2428308386.358542,0,3.597547276230932,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
656574357.1643485,0,0.40396846814313575,0,0,0.0,0,0.0,0,0,528438050.2444631,0,0.8233966203345331,0,0,0.0,0,0.0,0,0,289072188.0159874,0,0.22653832084206732,0,0,policy 0
399489900.89786196,0,0.2787872582526144,0,0,192441335.61890316,0,0.17566781133791345,0,0,2125002523.8721182,0,3.5863765259323497,0,0,59941927.28380495,0,0.020944117666232772,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,114646217.88237092,0,0.10113823604951132,0,0,23870633.112511992,0,0.040449837724554724,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2851404006.2496195,0,1.9426688374970746,0,0,0.0,0,0.0,0,0,1920846414.4231966,0,3.227626839382409,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,64336305.43805894,0,0.0636523336648307,0,0,593308228.8895679,0,1.0760688254931083,0,0,35375564.83860996,0,0.01631718953639985,0,0,0.0,0,0.0,0,0,policy 0
2789305095.043746,0,1.9328233684197338,0,0,318447424.03861916,0,0.2738897425213385,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
24409103.97213382,0,0.0178170255979008,0,0,41641065.3266603,0,0.040415295402668736,0,0,45461272.70513351,0,0.08315710244148528,0,0,17012313.463706303,0,0.00856735934450859,0,0,629364840.8863723,0,0.5603811358933357,0,0,policy 0
58541894.53053663,0,0.04413956892087944,0,0,381674777.0553955,0,0.35844006339102474,0,0,1722518483.030673,0,3.0245378882263427,0,0,93992815.74540417,0,0.030289375005238275,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,367733765.2925564,0,0.28635862487714103,0,0,82287283.3267549,0,0.12344339978845262,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,6049189.293332767,0,0.006741614126912722,0,0,31978799.87657921,0,0.06608825959281736,0,0,35917936.945594,0,0.019832433706955692,0,0,17943175.416132316,0,0.0182375350186718,0,0,policy 0
2678859235.633768,0,1.73978408513364,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,220228.64115371637,0,8.734862668905774e-05,0,0,0.0,0,0.0,0,0,policy 0
795025158.692762,0,0.5940453934931964,0,0,362456464.2842831,0,0.3487622876379672,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
7192586.306220295,0,0.0046261719263405955,0,0,574866509.9312317,0,0.4500068657003302,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2453780244.6001854,0,1.9597474238494954,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,70635246.5533515,0,0.06271423478616006,0,0,2246036733.3270607,0,3.5185835452563143,0,0,3628696.3306348356,0,0.0015070227130310062,0,0,0.0,0,0.0,0,0,policy 0
2936964341.2049837,0,1.9344241417022787,0,0,86327082.26368257,0,0.08009705389027945,0,0,1427608211.2360835,0,2.403988829042596,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
952202523.1654401,0,0.8099891892641988,0,0,0.0,0,0.0,0,0,233510282.0163778,0,0.5135951933208956,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3170147014.2275763,0,1.9550282610373166,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,159286324.4475246,0,0.14577619590284702,0,0,3099504.506782308,0,0.005427421857831231,0,0,171326265.0011303,0,0.0707686948804684,0,0,0.0,0,0.0,0,0,policy 0
66667894.807361975,0,0.04472218885229872,0,0,12292723.729213666,0,0.011294650961972333,0,0,321001484.65844154,0,0.5337318845622931,0,0,0.0,0,0.0,0,0,17844384.045494873,0,0.014944452837851396,0,0,policy 0
2152109901.403973,0,1.9517767006897757,0,0,20880584.017907795,0,0.02647863506398797,0,0,0.0,0,0.0,0,0,10838233.774406862,0,0.006858981901136688,0,0,0.0,0,0.0,0,0,policy 0
813384960.2857044,0,0.5229055345154716,0,0,0.0,0,0.0,0,0,606296696.1955609,0,0.9899120928963892,0,0,8609015.177395443,0,0.003696080171354671,0,0,0.0,0,0.0,0,0,policy 0
2712782372.1311703,0,1.9496320407661716,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,3033307.144850551,0,0.0012930735135648248,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,9809058.867925126,0,0.011460493141729106,0,0,49429477.045394555,0,0.10721128441897451,0,0,78412436.62991585,0,0.04260767122176208,0,0,2004689.0313220716,0,0.0021174136234032243,0,0,policy 0
3451078092.344796,0,1.938462369978856,0,0,17524772.06260723,0,0.012901623220691705,0,0,2054080486.3330517,0,2.8323648794504366,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2520796590.835574,0,1.9652234202417347,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,10615005.741967542,0,0.010871076406740331,0,0,policy 0
717160640.8806634,0,0.6116618263466314,0,0,474035826.806934,0,0.5142462613392189,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,6035630.234439794,0,0.006713163813810518,0,0,31807567.8623802,0,0.06546256111409303,0,0,3144059.5594675355,0,0.001972832484771927,0,0,568262962.2100774,0,0.5645161152819868,0,0,policy 0
92093721.97219902,0,0.05773082198448215,0,0,120637596.85592932,0,0.09885171166832199,0,0,2360159974.6235905,0,3.466837029946656,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,56352299.862657875,0,0.06364151612736631,0,0,8003430.241452681,0,0.017390617139952522,0,0,63354649.73181369,0,0.03416786330196972,0,0,0.0,0,0.0,0,0,policy 0
35721402.37028643,0,0.028625324619444076,0,0,16639836.652432866,0,0.0180863865141715,0,0,52155058.6830319,0,0.10585989054163922,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
1883420809.3426392,0,1.0799859234368443,0,0,0.0,0,0.0,0,0,3444637.8510996224,0,0.005155429251146999,0,0,22788084.532803737,0,0.008537626195819499,0,0,0.0,0,0.0,0,0,policy 0
2789580969.215662,0,1.933064365195048,0,0,171344500.77991763,0,0.1497125191124098,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3479286007.9669366,0,1.9584244195028857,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,17059136.389819447,0,0.006674728415772618,0,0,29026277.522095054,0,0.02197022812632577,0,0,policy 0
212249517.42054996,0,0.15011576992063388,0,0,0.0,0,0.0,0,0,816048504.0388008,0,1.425803714581113,0,0,76532020.42029348,0,0.033603637176844475,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,25929771.3054583,0,0.02997403419208989,0,0,1801067806.7320447,0,3.5884180570488406,0,0,16129582.449574899,0,0.007201445878358076,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,15900786.801243618,0,0.018623903878246324,0,0,30160636.858839646,0,0.06590064329228994,0,0,15890752.54311253,0,0.010118702297886974,0,0,1118140463.45717,0,1.1362916714026656,0,0,policy 0
0.0,0,0.0,0,0,314279946.607891,0,0.2787028149049144,0,0,35602795.96953386,0,0.06189434648983394,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2154750886.386449,0,1.9547894410258926,0,0,666243314.5409522,0,0.7402400567415298,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3608878357.3411894,0,1.9056538493169408,0,0,0.0,0,0.0,0,0,221061292.70753205,0,0.2956415338604096,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
181109161.8453374,0,0.15132713332388786,0,0,345163318.32669365,0,0.36545998245488404,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,590501902.0626352,0,0.5882704716216569,0,0,policy 0
760980429.039193,0,0.5237928060124825,0,0,17794123.305755906,0,0.016805611334862733,0,0,2130326320.0318575,0,3.6003377210954968,0,0,1990139.4587545604,0,0.0005308230738042541,0,0,0.0,0,0.0,0,0,policy 0
191116474.8224429,0,0.15075677820276465,0,0,10202531.240546748,0,0.011080405060542389,0,0,11274206.295799356,0,0.023100557153723313,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
154979182.63319674,0,0.15075677820276465,0,0,47807142.85790357,0,0.062175144559745724,0,0,1540955852.6104128,0,3.568846617370151,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2706306287.773834,0,1.943774284697449,0,0,0.0,0,0.0,0,0,62001407.89347997,0,0.11265471064252776,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
598091033.7538365,0,0.45928394217876645,0,0,911218241.5725762,0,0.8655001319815252,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,5729019.225961397,0,0.006774005996825962,0,0,950163389.6121883,0,1.9428025627650893,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
727055674.8843217,0,0.6220325418371926,0,0,8704860.006924128,0,0.010211009190373184,0,0,878810688.8052535,0,1.889610581107877,0,0,70858249.9448614,0,0.038001626701310666,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,39716563.148130365,0,0.04069871635771399,0,0,240384171.40336943,0,0.4540952997612878,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2357172873.221429,0,1.9486274148594855,0,0,0.0,0,0.0,0,0,1433514481.8206453,0,2.9147061799796647,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2487714824.8629045,0,1.9328233684197338,0,0,0.0,0,0.0,0,0,1700301505.7144635,0,3.2811486728980226,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3167220711.0388193,0,1.9527592998553511,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,20105516.107325375,0,0.016137056286998214,0,0,policy 0
0.0,0,0.0,0,0,1044212875.8042405,0,0.8767119807143391,0,0,192926059.8283801,0,0.32444677209168976,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2319930925.981681,0,1.9098884825653994,0,0,0.0,0,0.0,0,0,252937386.1756184,0,0.5117046832876426,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
201047493.74252504,0,0.14631738909619002,0,0,213221734.03424525,0,0.20080926015569683,0,0,41857784.35589365,0,0.07710496372150905,0,0,41605263.03814328,0,0.019186761238857587,0,0,15568578.285241034,0,0.014293642772914209,0,0,policy 0
125964982.57836068,0,0.09396231373855009,0,0,6199643.100395339,0,0.006330427510630885,0,0,11826982.837526286,0,0.022705604400440383,0,0,156792168.92316413,0,0.06641355183595257,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,113579956.5168837,0,0.09940144569282702,0,0,3358261.872840939,0,0.005758181214285544,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2795136610.9578514,0,1.937917561075463,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,87951163.4206267,0,0.029853605225120556,0,0,1367748.7388754468,0,0.001207064481877004,0,0,policy 0
0.0,0,0.0,0,0,67963360.48742767,0,0.06382975395407608,0,0,12792354.146485124,0,0.02299423724420768,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3324355019.458457,0,1.9527592998553511,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
200482660.76884982,0,0.1490173650274127,0,0,6034050.570190106,0,0.006002387646066995,0,0,1987887375.4445107,0,3.501269696247875,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
22942364.494113162,0,0.017223426501331268,0,0,17928501.393637,0,0.01818895696870896,0,0,56330363.01990123,0,0.1068811986286392,0,0,26519551.663630903,0,0.01366720152672505,0,0,0.0,0,0.0,0,0,policy 0
2147781161.075939,0,1.9468367999604106,0,0,283652037.82073903,0,0.34330737622165836,0,0,0.0,0,0.0,0,0,17330020.0522677,0,0.009910276773059636,0,0,67216352.86159635,0,0.07775311168366797,0,0,policy 0
0.0,0,0.0,0,0,59560989.43788257,0,0.06344754404662095,0,0,732031597.3088994,0,1.4257318822092615,0,0,78552641.85251309,0,0.03689066010810861,0,0,138869613.66287154,0,0.13342662813931605,0,0,policy 0
0.0,0,0.0,0,0,45348991.3543008,0,0.06440872805112435,0,0,1451773620.2343218,0,3.6296901406473663,0,0,0.0,0,0.0,0,0,31961693.259579107,0,0.03686698742271723,0,0,policy 0
0.0,0,0.0,0,0,526089797.07236564,0,0.6332779899021417,0,0,40538946.73645747,0,0.09889546560205115,0,0,0.0,0,0.0,0,0,69699956.39188674,0,0.08559288893556498,0,0,policy 0
0.0,0,0.0,0,0,167281156.68542933,0,0.14614069431812188,0,0,36564942.4853122,0,0.060698296888160475,0,0,0.0,0,0.0,0,0,468425808.13568467,0,0.3897500738053521,0,0,policy 0
3677841625.548993,0,1.9516847614203572,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2791138166.8395205,0,1.8909929877861749,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2821959063.2347527,0,1.9613475507799145,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
59433992.64714852,0,0.04681373272558981,0,0,664083730.9915841,0,0.6335988015508939,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
2987558230.0514493,0,1.9261295756909877,0,0,10936212.557191785,0,0.009858387739559403,0,0,0.0,0,0.0,0,0,38727528.288552485,0,0.015580977554497291,0,0,0.0,0,0.0,0,0,policy 0
24172299.589303948,0,0.017199134443748626,0,0,1029006319.798609,0,0.8575708541539742,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,27469805.88209358,0,0.02979739874999512,0,0,450194457.83090675,0,0.8838350613740027,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
46473147.75751065,0,0.028587639283084842,0,0,180864054.106738,0,0.14278414799826855,0,0,945678939.0366218,0,1.3996772903085706,0,0,19667398.943491124,0,0.007581476401534333,0,0,0.0,0,0.0,0,0,policy 0
0.0,0,0.0,0,0,103346328.60117365,0,0.12082698336508368,0,0,345210214.75361943,0,0.7611067971378617,0,0,101461446.08106679,0,0.05326742553748541,0,0,0.0,0,0.0,0,0,policy 0
2773336199.8863716,0,1.9188769614880519,0,0,46401293.68194201,0,0.039743703936941925,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
18630194.026254214,0,0.01691504941139838,0,0,563338744.6033834,0,0.6112728244658092,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,policy 0
3165953865.756567,0,1.9517767006897757,0,0,0.0,0,0.0,0,0,3287270.8659117008,0,0.0055407268673763775,0,0,0.0,0,0.0,0,0,34124183.01621099,0,0.029046520343035388,0,0,policy 0
198233364.76032025,0,0.1532640235824385,0,0,30892608.12654777,0,0.03174608434606603,0,0,51251751.107742205,0,0.10023267715706843,0,0,86497688.22593908,0,0.042934389608688166,0,0,0.0,0,0.0,0,0,policy 0
